date,vehicle_category,day_of_week,month,is_weekend,is_holiday,weather,season,competitor_base_price,utilization_rate,rental_duration_days,daily_rental_price
2024-01-26,Compact,Friday,1,1,0,Snowy,Winter,37.59,80.8,1,71.93
2023-01-21,Economy,Saturday,1,1,0,Cloudy,Winter,29.43,87.4,1,60.47
2024-02-02,Minivan,Friday,2,1,0,Sunny,Winter,62.62,71.7,5,84.42
2022-01-16,Midsize,Sunday,1,1,0,Stormy,Winter,58.02,97.0,1,59.18
2022-07-16,Luxury,Saturday,7,1,0,Cloudy,Summer,135.24,79.3,6,180.38
2022-10-06,SUV,Thursday,10,0,0,Cloudy,Fall,84.08,74.1,30,92.44
2023-11-29,Economy,Wednesday,11,0,0,Rainy,Fall,32.74,60.4,1,37.62
2023-10-12,Compact,Thursday,10,0,0,Sunny,Fall,42.49,61.1,6,50.74
2023-08-24,Economy,Thursday,8,0,0,Stormy,Summer,33.63,68.7,1,39.15
2023-09-07,Minivan,Thursday,9,0,0,Foggy,Fall,74.95,73.6,1,59.26
2023-06-13,Pickup,Tuesday,6,0,0,Cloudy,Summer,72.41,63.1,1,94.47
2023-11-28,Pickup,Tuesday,11,0,0,Cloudy,Fall,70.79,52.3,1,74.24
2024-12-23,Midsize,Monday,12,0,0,Sunny,Winter,58.28,60.1,2,68.64
2023-09-07,SUV,Thursday,9,0,0,Sunny,Fall,88.38,87.8,30,96.13
2023-11-03,Compact,Friday,11,1,0,Rainy,Fall,44.67,74.6,7,51.2
2024-12-11,Luxury,Wednesday,12,0,0,Cloudy,Winter,125.06,59.5,1,135.1
2022-08-21,Economy,Sunday,8,1,0,Foggy,Summer,29.73,93.2,6,51.44
2023-10-14,Economy,Saturday,10,1,0,Sunny,Fall,34.82,69.1,2,54.71
2022-06-11,Compact,Saturday,6,1,0,Sunny,Summer,37.66,94.8,2,75.56
2022-06-13,Pickup,Monday,6,0,0,Rainy,Summer,74.36,74.4,14,80.47
2023-09-01,Luxury,Friday,9,1,0,Rainy,Fall,139.84,75.0,1,120.83
2024-04-06,Pickup,Saturday,4,1,0,Snowy,Spring,78.84,80.3,2,116.5
2024-05-10,Economy,Friday,5,1,0,Rainy,Spring,31.5,69.5,2,39.29
2022-04-17,Compact,Sunday,4,1,0,Sunny,Spring,37.66,75.6,14,69.19
2022-01-09,Economy,Sunday,1,1,0,Snowy,Winter,31.0,85.8,1,63.1
2024-01-10,SUV,Wednesday,1,0,0,Cloudy,Winter,78.05,70.5,2,97.04
2023-05-23,Economy,Tuesday,5,0,0,Sunny,Spring,31.37,58.7,1,47.77
2022-08-01,Minivan,Monday,8,0,0,Stormy,Summer,66.66,84.9,3,63.69
2022-09-17,Compact,Saturday,9,1,0,Rainy,Fall,44.25,75.3,6,52.09
2024-11-09,Compact,Saturday,11,1,1,Foggy,Fall,37.6,99.6,1,63.12
2024-12-07,Midsize,Saturday,12,1,0,Cloudy,Winter,53.49,87.7,5,88.38
2023-01-20,SUV,Friday,1,1,0,Cloudy,Winter,88.99,78.2,1,116.93
2023-03-09,Luxury,Thursday,3,0,0,Rainy,Spring,121.7,60.1,1,125.15
2024-12-16,Midsize,Monday,12,0,0,Sunny,Winter,54.85,73.8,3,74.39
2024-04-22,Luxury,Monday,4,0,1,Sunny,Spring,126.52,78.4,2,173.69
2022-09-13,Minivan,Tuesday,9,0,0,Cloudy,Fall,68.57,52.4,4,62.97
2024-10-16,Economy,Wednesday,10,0,0,Foggy,Fall,31.2,58.5,3,38.35
2023-01-27,Minivan,Friday,1,1,0,Sunny,Winter,68.93,93.8,1,98.69
2023-01-13,Pickup,Friday,1,1,0,Rainy,Winter,68.46,70.3,1,93.96
2023-05-25,Compact,Thursday,5,0,0,Rainy,Spring,43.99,53.4,2,41.42
2023-05-27,Minivan,Saturday,5,1,0,Sunny,Spring,69.88,70.3,1,88.13
2024-03-19,Compact,Tuesday,3,0,0,Foggy,Spring,40.54,70.3,2,39.05
2022-08-19,Luxury,Friday,8,1,0,Sunny,Summer,130.47,100.0,2,184.89
2022-08-15,Pickup,Monday,8,0,0,Rainy,Summer,70.59,74.8,3,79.5
2023-12-01,Compact,Friday,12,1,0,Cloudy,Winter,43.86,76.8,1,58.83
2022-09-10,Pickup,Saturday,9,1,0,Cloudy,Fall,73.18,91.6,30,93.52
2024-02-15,Minivan,Thursday,2,0,0,Cloudy,Winter,62.78,61.1,2,71.3
2023-02-17,Pickup,Friday,2,1,0,Rainy,Winter,72.77,69.3,2,84.34
2023-12-25,Compact,Monday,12,0,1,Stormy,Winter,38.49,80.5,7,58.02
2023-05-13,SUV,Saturday,5,1,0,Cloudy,Spring,77.51,75.4,2,109.31
2022-04-11,Midsize,Monday,4,0,0,Sunny,Spring,58.49,55.8,3,66.99
2022-05-06,Pickup,Friday,5,1,0,Snowy,Spring,79.8,61.6,1,100.12
2024-07-28,Luxury,Sunday,7,1,0,Sunny,Summer,121.43,81.7,3,184.99
2023-08-12,Compact,Saturday,8,1,0,Sunny,Summer,40.89,100.0,1,75.11
2022-01-29,SUV,Saturday,1,1,0,Rainy,Winter,80.13,79.7,3,113.71
2024-07-19,Midsize,Friday,7,1,0,Sunny,Summer,57.29,78.7,2,101.68
2023-02-16,Minivan,Thursday,2,0,0,Stormy,Winter,72.9,59.2,7,54.38
2024-03-10,Midsize,Sunday,3,1,0,Sunny,Spring,50.71,86.4,2,82.85
2022-10-01,Economy,Saturday,10,1,0,Rainy,Fall,34.12,79.7,4,48.68
2024-02-27,Compact,Tuesday,2,0,0,Foggy,Winter,41.28,54.8,4,47.79
2022-10-24,Economy,Monday,10,0,0,Sunny,Fall,34.06,69.5,2,45.3
2023-06-06,Minivan,Tuesday,6,0,0,Sunny,Summer,69.08,70.9,7,90.97
2024-11-23,Pickup,Saturday,11,1,0,Sunny,Fall,71.58,74.7,3,104.73
2022-05-09,Luxury,Monday,5,0,0,Foggy,Spring,137.36,50.1,1,99.64
2023-08-03,Midsize,Thursday,8,0,0,Stormy,Summer,58.87,86.1,6,50.3
2024-12-21,Compact,Saturday,12,1,0,Rainy,Winter,39.9,93.4,30,58.02
2022-01-07,Compact,Friday,1,1,0,Foggy,Winter,38.27,83.7,2,57.8
2024-05-09,Luxury,Thursday,5,0,0,Sunny,Spring,120.74,69.8,3,140.56
2023-01-19,Economy,Thursday,1,0,0,Rainy,Winter,30.15,67.4,5,37.27
2024-05-20,Midsize,Monday,5,0,0,Rainy,Spring,56.93,64.1,2,62.84
2023-02-13,Minivan,Monday,2,0,0,Cloudy,Winter,72.05,65.0,7,72.29
2024-01-01,Economy,Monday,1,0,1,Cloudy,Winter,33.73,90.5,4,52.82
2023-05-17,Midsize,Wednesday,5,0,0,Sunny,Spring,56.07,61.5,2,69.34
2024-08-23,Pickup,Friday,8,1,0,Sunny,Summer,69.37,67.6,2,115.05
2023-04-12,SUV,Wednesday,4,0,0,Foggy,Spring,85.37,76.0,1,82.45
2022-06-06,Economy,Monday,6,0,0,Cloudy,Summer,33.08,63.6,1,48.6
2024-04-21,Pickup,Sunday,4,1,1,Sunny,Spring,79.79,100.0,3,129.79
2022-05-29,Economy,Sunday,5,1,0,Rainy,Spring,31.01,63.1,30,42.89
2024-06-22,Minivan,Saturday,6,1,0,Sunny,Summer,69.12,91.4,5,105.35
2023-03-24,Midsize,Friday,3,1,0,Sunny,Spring,56.42,77.6,2,75.49
2024-04-17,Economy,Wednesday,4,0,0,Foggy,Spring,34.26,67.5,4,36.4
2024-07-10,Compact,Wednesday,7,0,1,Sunny,Summer,38.66,83.8,14,79.7
2022-09-01,Economy,Thursday,9,0,0,Stormy,Fall,34.24,59.6,6,32.42
2023-05-09,Economy,Tuesday,5,0,0,Cloudy,Spring,33.31,62.8,2,38.3
2022-12-09,Minivan,Friday,12,1,0,Rainy,Winter,64.39,91.1,5,81.75
2024-09-29,Pickup,Sunday,9,1,0,Foggy,Fall,79.38,80.8,6,76.22
2023-11-09,Economy,Thursday,11,0,1,Sunny,Fall,30.19,81.3,4,57.06
2023-07-23,Economy,Sunday,7,1,0,Cloudy,Summer,30.2,80.4,2,54.04
2024-01-01,Pickup,Monday,1,0,1,Cloudy,Winter,71.61,88.7,5,99.19
2022-02-25,Minivan,Friday,2,1,0,Sunny,Winter,74.93,71.0,4,85.02
2022-02-13,Minivan,Sunday,2,1,0,Sunny,Winter,69.56,72.1,1,90.52
2022-11-18,Compact,Friday,11,1,0,Rainy,Fall,41.51,56.9,5,50.55
2023-02-06,Pickup,Monday,2,0,0,Sunny,Winter,67.16,55.3,1,79.07
2024-08-01,Economy,Thursday,8,0,0,Rainy,Summer,32.33,78.3,2,37.95
2022-10-03,Economy,Monday,10,0,0,Sunny,Fall,29.85,55.6,14,37.81
2023-02-23,Midsize,Thursday,2,0,0,Rainy,Winter,56.06,60.9,7,55.4
2023-09-06,Pickup,Wednesday,9,0,1,Rainy,Fall,69.82,78.5,1,91.72
2022-05-10,Pickup,Tuesday,5,0,0,Snowy,Spring,79.06,64.9,3,93.19
2022-01-16,Compact,Sunday,1,1,0,Cloudy,Winter,37.49,80.0,4,68.37
2024-05-10,Economy,Friday,5,1,0,Sunny,Spring,34.35,81.0,1,50.43
2022-05-30,Compact,Monday,5,0,0,Cloudy,Spring,40.62,58.7,3,43.85
2022-12-07,Midsize,Wednesday,12,0,0,Rainy,Winter,54.46,61.4,5,63.91
2024-12-23,Luxury,Monday,12,0,0,Snowy,Winter,139.8,63.1,14,155.18
2023-11-07,SUV,Tuesday,11,0,0,Sunny,Fall,82.76,42.2,30,99.33
2024-12-27,Minivan,Friday,12,1,0,Cloudy,Winter,72.09,100.0,14,92.89
2024-05-20,Compact,Monday,5,0,0,Rainy,Spring,42.89,60.5,6,42.08
2023-07-26,Midsize,Wednesday,7,0,0,Sunny,Summer,58.82,71.6,2,76.88
2022-02-11,Compact,Friday,2,1,0,Cloudy,Winter,44.44,66.1,2,48.41
2024-08-10,Economy,Saturday,8,1,0,Stormy,Summer,34.89,100.0,1,35.82
2022-09-17,Economy,Saturday,9,1,0,Sunny,Fall,34.02,67.9,5,55.13
2022-08-20,Luxury,Saturday,8,1,0,Cloudy,Summer,116.6,99.2,14,178.27
2022-10-04,Economy,Tuesday,10,0,0,Cloudy,Fall,34.38,49.6,4,46.63
2023-04-20,Pickup,Thursday,4,0,0,Sunny,Spring,76.94,71.4,14,97.68
2024-11-07,Pickup,Thursday,11,0,0,Rainy,Fall,67.59,62.3,7,73.83
2023-05-10,Luxury,Wednesday,5,0,0,Cloudy,Spring,124.85,71.7,2,122.82
2022-07-11,Midsize,Monday,7,0,1,Sunny,Summer,51.95,83.8,4,97.72
2023-01-01,Economy,Sunday,1,1,1,Cloudy,Winter,30.16,100.0,7,62.62
2023-02-25,Compact,Saturday,2,1,0,Stormy,Winter,44.74,60.9,2,48.94
2022-07-03,Luxury,Sunday,7,1,0,Sunny,Summer,135.91,85.6,3,179.18
2024-05-14,Minivan,Tuesday,5,0,0,Rainy,Spring,68.64,65.2,1,58.24
2023-10-22,SUV,Sunday,10,1,0,Sunny,Fall,81.48,55.5,2,108.01
2023-11-23,Economy,Thursday,11,0,0,Sunny,Fall,29.15,46.4,1,44.64
2022-02-25,Pickup,Friday,2,1,0,Rainy,Winter,66.42,62.0,1,76.55
2022-03-04,Economy,Friday,3,1,0,Sunny,Spring,31.39,78.1,6,50.1
2022-06-16,Economy,Thursday,6,0,0,Rainy,Summer,33.17,85.1,3,46.4
2022-07-21,SUV,Thursday,7,0,0,Rainy,Summer,81.62,86.6,4,99.41
2024-01-31,Economy,Wednesday,1,0,0,Rainy,Winter,31.59,64.4,5,46.9
2022-02-22,Minivan,Tuesday,2,0,0,Sunny,Winter,67.58,55.9,2,76.23
2024-02-16,Minivan,Friday,2,1,0,Sunny,Winter,66.57,65.8,14,81.71
2023-08-17,Pickup,Thursday,8,0,0,Sunny,Summer,69.53,86.3,1,101.41
2022-10-30,Luxury,Sunday,10,1,0,Rainy,Fall,134.92,58.7,4,136.8
2023-08-12,SUV,Saturday,8,1,0,Cloudy,Summer,87.48,97.3,6,131.21
2022-11-05,Compact,Saturday,11,1,0,Stormy,Fall,38.85,84.0,2,46.9
2022-03-28,Midsize,Monday,3,0,0,Cloudy,Spring,54.94,72.6,1,71.99
2024-06-09,SUV,Sunday,6,1,0,Sunny,Summer,87.59,91.1,4,127.12
2022-01-06,Minivan,Thursday,1,0,0,Sunny,Winter,63.82,81.3,2,91.2
2023-12-09,Minivan,Saturday,12,1,0,Sunny,Winter,62.8,79.5,2,110.9
2024-11-22,Midsize,Friday,11,1,0,Cloudy,Fall,51.07,60.3,3,69.6
2022-09-09,Compact,Friday,9,1,0,Cloudy,Fall,40.53,82.3,6,53.32
2024-11-13,Compact,Wednesday,11,0,0,Foggy,Fall,43.27,57.7,2,41.81
2022-04-11,Midsize,Monday,4,0,0,Sunny,Spring,59.3,62.0,1,73.14
2024-02-08,Minivan,Thursday,2,0,0,Sunny,Winter,69.64,43.5,5,72.99
2024-08-20,Economy,Tuesday,8,0,0,Cloudy,Summer,34.34,67.3,2,46.73
2024-07-31,Luxury,Wednesday,7,0,0,Cloudy,Summer,138.73,73.9,30,144.67
2024-12-12,Compact,Thursday,12,0,0,Sunny,Winter,40.93,62.6,1,62.09
2022-04-07,Economy,Thursday,4,0,0,Stormy,Spring,29.1,60.7,2,34.78
2024-12-18,Economy,Wednesday,12,0,0,Snowy,Winter,30.01,76.0,14,53.05
2022-01-11,Midsize,Tuesday,1,0,0,Rainy,Winter,54.42,66.2,2,64.78
2022-12-30,Luxury,Friday,12,1,0,Snowy,Winter,117.85,83.8,3,179.91
2023-05-25,Luxury,Thursday,5,0,0,Sunny,Spring,133.8,50.4,5,140.3
2023-01-20,Luxury,Friday,1,1,0,Rainy,Winter,119.02,76.6,3,152.89
2023-05-12,Compact,Friday,5,1,0,Rainy,Spring,42.98,84.5,1,51.62
2024-03-30,Luxury,Saturday,3,1,0,Rainy,Spring,137.79,83.0,5,153.4
2024-12-04,Luxury,Wednesday,12,0,0,Rainy,Winter,128.37,70.4,5,125.56
2023-09-22,SUV,Friday,9,1,0,Sunny,Fall,81.71,69.3,1,105.33
2024-05-09,Pickup,Thursday,5,0,0,Rainy,Spring,68.13,86.2,2,71.52
2024-12-18,SUV,Wednesday,12,0,0,Sunny,Winter,79.87,73.6,2,107.83
2023-05-31,Economy,Wednesday,5,0,0,Cloudy,Spring,31.23,59.3,1,44.13
2024-03-10,Midsize,Sunday,3,1,0,Snowy,Spring,51.85,76.4,4,88.13
2022-11-17,Midsize,Thursday,11,0,0,Snowy,Fall,51.2,49.1,2,65.0
2023-08-19,Pickup,Saturday,8,1,0,Stormy,Summer,70.49,80.9,1,89.13
2023-04-15,Minivan,Saturday,4,1,0,Rainy,Spring,72.24,90.0,2,79.36
2023-01-18,Midsize,Wednesday,1,0,0,Sunny,Winter,57.1,56.6,7,79.79
2022-02-17,Minivan,Thursday,2,0,0,Sunny,Winter,68.67,66.6,2,77.66
2024-04-22,Pickup,Monday,4,0,1,Sunny,Spring,67.81,91.1,2,104.74
2024-12-22,Luxury,Sunday,12,1,0,Snowy,Winter,126.47,75.4,1,182.76
2023-04-08,Minivan,Saturday,4,1,0,Sunny,Spring,69.94,82.5,2,100.36
2024-10-22,Luxury,Tuesday,10,0,0,Sunny,Fall,121.16,74.6,30,138.81
2023-11-11,Minivan,Saturday,11,1,0,Foggy,Fall,64.87,83.6,3,77.29
2022-05-07,Minivan,Saturday,5,1,0,Rainy,Spring,65.55,85.7,1,75.38
2022-04-28,Pickup,Thursday,4,0,0,Sunny,Spring,72.56,74.5,2,94.27
2023-03-19,Compact,Sunday,3,1,0,Foggy,Spring,42.46,67.3,6,56.47
2023-02-02,Pickup,Thursday,2,0,0,Cloudy,Winter,71.82,68.8,4,81.61
2022-09-08,SUV,Thursday,9,0,0,Rainy,Fall,77.42,64.1,6,81.45
2022-07-29,Economy,Friday,7,1,0,Sunny,Summer,30.54,98.4,4,58.87
2024-12-13,SUV,Friday,12,1,0,Rainy,Winter,83.31,75.7,6,103.84
2022-04-09,Luxury,Saturday,4,1,0,Foggy,Spring,129.66,70.9,2,144.06
2022-07-07,Minivan,Thursday,7,0,0,Rainy,Summer,63.11,84.4,3,77.92
2022-10-03,SUV,Monday,10,0,0,Rainy,Fall,87.69,75.0,30,79.03
2022-03-22,SUV,Tuesday,3,0,0,Stormy,Spring,77.65,58.4,5,79.98
2022-06-21,Pickup,Tuesday,6,0,0,Rainy,Summer,77.72,74.0,3,82.5
2023-11-02,SUV,Thursday,11,0,0,Sunny,Fall,76.23,60.1,30,99.4
2024-04-13,Pickup,Saturday,4,1,0,Cloudy,Spring,75.3,64.2,7,100.45
2022-01-18,Economy,Tuesday,1,0,0,Snowy,Winter,32.89,71.9,2,54.51
2022-02-24,Pickup,Thursday,2,0,0,Sunny,Winter,77.38,58.5,1,75.32
2024-04-29,Economy,Monday,4,0,0,Cloudy,Spring,34.22,73.8,7,33.91
2024-12-08,Economy,Sunday,12,1,0,Sunny,Winter,29.17,86.2,2,53.83
2024-08-25,Minivan,Sunday,8,1,0,Rainy,Summer,71.39,77.7,2,90.31
2023-08-04,Pickup,Friday,8,1,0,Foggy,Summer,72.46,84.4,1,83.93
2024-04-30,Economy,Tuesday,4,0,0,Snowy,Spring,34.23,66.8,5,49.83
2024-03-13,Midsize,Wednesday,3,0,0,Rainy,Spring,58.88,79.4,2,60.04
2022-04-29,Economy,Friday,4,1,0,Sunny,Spring,29.88,68.7,1,56.56
2022-09-10,Pickup,Saturday,9,1,0,Cloudy,Fall,72.36,73.4,6,90.93
2023-08-11,Economy,Friday,8,1,0,Cloudy,Summer,29.65,76.9,2,55.67
2024-03-24,Luxury,Sunday,3,1,0,Cloudy,Spring,138.69,76.5,7,157.36
2022-10-13,Pickup,Thursday,10,0,0,Foggy,Fall,79.07,58.2,1,68.11
2022-11-19,Compact,Saturday,11,1,0,Rainy,Fall,39.97,73.6,3,51.84
2022-05-31,Compact,Tuesday,5,0,0,Cloudy,Spring,42.47,42.7,2,46.1
2024-05-06,Economy,Monday,5,0,0,Sunny,Spring,29.76,56.9,14,40.71
2023-08-26,Compact,Saturday,8,1,0,Cloudy,Summer,43.53,92.2,3,67.28
2022-03-29,Pickup,Tuesday,3,0,0,Cloudy,Spring,71.06,72.4,1,78.23
2023-11-23,Compact,Thursday,11,0,0,Cloudy,Fall,40.85,75.4,3,43.77
2024-06-10,Pickup,Monday,6,0,0,Rainy,Summer,73.08,76.3,3,74.93
2022-07-16,Economy,Saturday,7,1,0,Rainy,Summer,33.03,89.7,3,51.53
2022-02-06,Economy,Sunday,2,1,0,Snowy,Winter,29.39,74.0,7,48.53
2022-04-24,Luxury,Sunday,4,1,0,Snowy,Spring,136.82,93.1,2,174.74
2024-03-25,Luxury,Monday,3,0,0,Sunny,Spring,119.7,72.2,7,144.32
2022-02-25,SUV,Friday,2,1,0,Sunny,Winter,88.52,74.9,3,112.38
2023-10-19,Minivan,Thursday,10,0,0,Sunny,Fall,73.65,64.1,14,74.4
2023-03-24,Midsize,Friday,3,1,0,Snowy,Spring,55.6,78.0,2,87.66
2024-05-30,Luxury,Thursday,5,0,0,Cloudy,Spring,130.71,58.1,3,122.04
2022-08-11,SUV,Thursday,8,0,0,Rainy,Summer,84.5,84.8,3,98.76
2022-10-20,Luxury,Thursday,10,0,0,Sunny,Fall,124.35,60.0,3,135.86
2023-06-25,Midsize,Sunday,6,1,0,Rainy,Summer,50.08,78.9,1,76.25
2023-05-11,Midsize,Thursday,5,0,0,Snowy,Spring,58.16,57.9,1,78.26
2024-12-16,SUV,Monday,12,0,0,Rainy,Winter,85.39,71.7,2,88.19
2023-05-02,SUV,Tuesday,5,0,0,Stormy,Spring,87.72,77.3,14,69.92
2024-12-18,Compact,Wednesday,12,0,0,Cloudy,Winter,39.24,57.1,2,56.49
2024-02-06,Luxury,Tuesday,2,0,0,Rainy,Winter,124.14,71.4,1,102.74
2024-01-29,SUV,Monday,1,0,0,Rainy,Winter,81.58,53.8,1,90.23
2022-04-08,Luxury,Friday,4,1,0,Cloudy,Spring,119.98,89.0,4,155.85
2022-05-13,Pickup,Friday,5,1,0,Sunny,Spring,68.7,73.1,4,92.18
2022-02-02,Minivan,Wednesday,2,0,0,Foggy,Winter,66.14,60.1,30,59.53
2022-12-06,SUV,Tuesday,12,0,0,Rainy,Winter,79.7,72.0,5,85.82
2024-05-11,Pickup,Saturday,5,1,0,Rainy,Spring,67.48,75.6,6,90.04
2023-08-31,Pickup,Thursday,8,0,0,Cloudy,Summer,66.54,69.3,4,99.05
2024-07-23,Economy,Tuesday,7,0,0,Snowy,Summer,32.09,75.5,2,49.12
2024-01-20,Luxury,Saturday,1,1,0,Cloudy,Winter,139.5,84.7,14,169.74
2023-05-24,Compact,Wednesday,5,0,0,Sunny,Spring,39.21,54.7,1,46.22
2022-02-13,Pickup,Sunday,2,1,0,Cloudy,Winter,77.53,89.1,2,90.66
2023-02-03,Compact,Friday,2,1,0,Snowy,Winter,41.34,60.2,1,63.12
2023-04-02,Midsize,Sunday,4,1,0,Rainy,Spring,54.78,89.6,6,71.34
2024-05-30,SUV,Thursday,5,0,0,Cloudy,Spring,86.38,63.6,30,92.89
2022-04-23,SUV,Saturday,4,1,1,Rainy,Spring,87.82,100.0,1,129.51
2024-08-26,Compact,Monday,8,0,0,Cloudy,Summer,41.48,67.8,1,51.62
2024-05-05,Economy,Sunday,5,1,0,Rainy,Spring,34.2,80.2,1,40.85
2023-03-19,Midsize,Sunday,3,1,0,Cloudy,Spring,58.91,82.8,30,75.07
2023-04-13,Luxury,Thursday,4,0,0,Rainy,Spring,138.03,61.7,2,126.14
2024-01-11,Minivan,Thursday,1,0,0,Sunny,Winter,68.09,81.8,14,81.45
2022-10-11,Minivan,Tuesday,10,0,0,Snowy,Fall,67.84,48.7,6,88.23
2023-08-07,Pickup,Monday,8,0,0,Sunny,Summer,79.38,69.1,2,93.96
2024-04-14,Minivan,Sunday,4,1,0,Sunny,Spring,72.55,85.7,1,93.97
2024-06-08,Midsize,Saturday,6,1,0,Sunny,Summer,52.57,90.2,6,95.38
2022-10-29,SUV,Saturday,10,1,0,Cloudy,Fall,77.71,80.6,2,111.35
2022-10-28,SUV,Friday,10,1,0,Rainy,Fall,88.83,66.0,1,94.67
2024-02-23,Luxury,Friday,2,1,0,Cloudy,Winter,135.24,81.9,3,144.49
2022-05-30,Pickup,Monday,5,0,0,Sunny,Spring,77.72,51.0,4,88.06
2024-05-22,Economy,Wednesday,5,0,0,Rainy,Spring,32.84,52.8,5,33.42
2022-10-26,Pickup,Wednesday,10,0,0,Sunny,Fall,74.79,59.0,3,79.21
2023-11-21,Pickup,Tuesday,11,0,0,Sunny,Fall,66.41,48.3,7,85.51
2023-07-01,SUV,Saturday,7,1,0,Cloudy,Summer,86.21,87.9,2,120.07
2023-09-29,Pickup,Friday,9,1,0,Cloudy,Fall,71.94,60.5,4,91.58
2022-03-25,Pickup,Friday,3,1,0,Sunny,Spring,79.51,77.1,14,106.01
2024-09-06,Pickup,Friday,9,1,1,Sunny,Fall,73.7,93.3,1,118.17
2024-11-18,SUV,Monday,11,0,0,Rainy,Fall,88.33,68.1,14,77.04
2024-03-08,Economy,Friday,3,1,0,Foggy,Spring,33.2,69.1,1,48.18
2024-03-03,Luxury,Sunday,3,1,0,Sunny,Spring,134.9,77.9,1,170.48
2023-01-31,Pickup,Tuesday,1,0,0,Rainy,Winter,74.91,58.0,6,79.0
2022-02-22,Economy,Tuesday,2,0,0,Snowy,Winter,31.32,56.4,2,45.93
2022-04-25,Luxury,Monday,4,0,0,Rainy,Spring,130.57,59.2,1,122.18
2022-05-30,Pickup,Monday,5,0,0,Rainy,Spring,66.57,62.8,1,66.53
2024-04-15,Pickup,Monday,4,0,0,Sunny,Spring,66.69,72.1,4,84.68
2023-02-06,Pickup,Monday,2,0,0,Cloudy,Winter,74.37,65.6,3,76.43
2024-04-22,Minivan,Monday,4,0,1,Sunny,Spring,62.9,78.6,5,99.05
2023-03-28,Minivan,Tuesday,3,0,0,Sunny,Spring,69.31,59.0,1,83.39
2024-10-11,SUV,Friday,10,1,0,Cloudy,Fall,89.64,65.2,2,100.82
2022-11-29,Economy,Tuesday,11,0,0,Rainy,Fall,34.63,74.6,3,38.67
2022-10-14,Minivan,Friday,10,1,0,Cloudy,Fall,68.95,69.0,7,73.6
2022-09-24,Luxury,Saturday,9,1,0,Sunny,Fall,118.02,68.6,1,166.1
2022-07-08,Minivan,Friday,7,1,0,Stormy,Summer,65.73,82.1,5,80.45
2024-08-29,SUV,Thursday,8,0,0,Snowy,Summer,83.33,80.3,30,119.3
2022-05-17,Pickup,Tuesday,5,0,0,Rainy,Spring,66.57,79.0,1,68.45
2024-12-09,Minivan,Monday,12,0,0,Cloudy,Winter,73.96,79.8,1,75.52
2023-02-04,Compact,Saturday,2,1,0,Sunny,Winter,41.92,73.7,2,66.25
2022-09-29,Midsize,Thursday,9,0,0,Cloudy,Fall,53.05,61.8,14,66.89
2023-02-19,Midsize,Sunday,2,1,0,Snowy,Winter,49.84,62.1,3,81.44
2024-08-14,Luxury,Wednesday,8,0,1,Snowy,Summer,131.06,86.7,3,207.41
2023-02-24,Pickup,Friday,2,1,0,Foggy,Winter,66.95,78.6,14,77.98
2022-07-28,Economy,Thursday,7,0,0,Rainy,Summer,33.34,72.0,1,46.39
2022-08-19,Compact,Friday,8,1,0,Rainy,Summer,44.15,75.4,2,63.98
2024-11-17,Minivan,Sunday,11,1,0,Sunny,Fall,65.46,79.6,3,87.2
2023-12-08,SUV,Friday,12,1,0,Sunny,Winter,76.99,77.1,2,128.29
2022-06-02,Minivan,Thursday,6,0,0,Cloudy,Summer,72.56,74.5,2,87.8
2022-04-11,Minivan,Monday,4,0,0,Foggy,Spring,66.9,67.1,7,70.26
2023-10-24,Economy,Tuesday,10,0,0,Sunny,Fall,33.12,52.9,3,43.7
2024-11-11,Economy,Monday,11,0,0,Foggy,Fall,34.08,66.7,1,30.73
2023-07-19,Midsize,Wednesday,7,0,0,Foggy,Summer,52.7,62.8,2,59.48
2023-02-24,Minivan,Friday,2,1,0,Sunny,Winter,71.79,78.8,1,86.54
2024-08-21,Luxury,Wednesday,8,0,0,Sunny,Summer,123.52,80.6,1,157.08
2024-08-06,Minivan,Tuesday,8,0,0,Rainy,Summer,64.18,70.0,5,67.28
2022-12-15,Compact,Thursday,12,0,0,Sunny,Winter,40.07,81.9,7,57.68
2022-07-08,SUV,Friday,7,1,0,Snowy,Summer,78.0,87.7,4,139.8
2023-01-09,Economy,Monday,1,0,0,Rainy,Winter,32.41,63.7,2,41.33
2024-05-09,Compact,Thursday,5,0,0,Cloudy,Spring,43.96,69.4,2,44.38
2024-10-03,Pickup,Thursday,10,0,0,Rainy,Fall,79.72,75.5,4,73.42
2023-04-24,Pickup,Monday,4,0,0,Cloudy,Spring,72.46,66.4,6,76.66
2023-05-13,Economy,Saturday,5,1,0,Stormy,Spring,32.6,58.7,1,36.6
2023-10-15,SUV,Sunday,10,1,0,Sunny,Fall,81.86,67.2,2,104.41
2024-07-09,Minivan,Tuesday,7,0,1,Sunny,Summer,66.83,77.4,6,110.2
2024-05-27,SUV,Monday,5,0,0,Rainy,Spring,89.83,48.8,30,78.67
2024-07-17,SUV,Wednesday,7,0,0,Rainy,Summer,82.0,76.1,3,101.12
2024-10-13,Compact,Sunday,10,1,0,Snowy,Fall,38.65,68.3,3,69.17
2022-10-28,Pickup,Friday,10,1,0,Rainy,Fall,70.4,74.4,2,83.66
2022-01-05,SUV,Wednesday,1,0,0,Cloudy,Winter,88.44,79.9,1,100.91
2022-12-17,Compact,Saturday,12,1,0,Sunny,Winter,43.75,81.0,2,73.96
